outer_target_battery,cutoff,ensemble,horizon_bin,expert,weight
29,150,horizon,1-10,linear50,0.16666666666666669
29,150,horizon,1-10,same_policy,0.16666666666666669
29,150,horizon,11-20,feature_ml,0.16666666666666669
29,150,horizon,11-20,gp,0.16666666666666669
29,150,horizon,11-20,linear20,0.16666666666666669
29,150,horizon,11-20,linear30,0.16666666666666669
29,150,horizon,11-20,linear50,0.16666666666666669
29,150,horizon,11-20,same_policy,0.16666666666666669
29,150,horizon,21-30,feature_ml,2.7755575615628914e-17
29,150,horizon,21-30,gp,0.22783717896496464
29,150,horizon,21-30,linear20,1.406498066090015e-17
29,150,horizon,21-30,linear30,0.5203896038485774
29,150,horizon,21-30,linear50,0.25177321718645795
29,150,horizon,21-30,same_policy,0.0
29,150,horizon,31-40,feature_ml,0.43132226358054465
29,150,horizon,31-40,gp,0.22278926133143293
29,150,horizon,31-40,linear20,0.08752785706418244
29,150,horizon,31-40,linear30,0.08277154506728122
29,150,horizon,31-40,linear50,0.17558907295655865
29,150,horizon,31-40,same_policy,0.0
29,150,horizon,41-50,feature_ml,0.2719765135982791
29,150,horizon,41-50,gp,0.13319161361296444
29,150,horizon,41-50,linear20,0.0
29,150,horizon,41-50,linear30,0.5040182173077489
29,150,horizon,41-50,linear50,0.09081365548100753
29,150,horizon,41-50,same_policy,0.0
30,150,adaptive,1-10,feature_ml,0.12132308534211157
30,150,adaptive,1-10,gp,0.28544059003785355
30,150,adaptive,1-10,linear20,0.14706141301272996
30,150,adaptive,1-10,linear30,0.17229235007709975
30,150,adaptive,1-10,linear50,0.17232459594479546
30,150,adaptive,1-10,same_policy,0.10155796558540978
30,150,adaptive,11-20,feature_ml,0.017805278457199744
30,150,adaptive,11-20,gp,0.2713915384994355
30,150,adaptive,11-20,linear20,0.07167632853010335
30,150,adaptive,11-20,linear30,0.2905714678563752
30,150,adaptive,11-20,linear50,0.2808658720724583
30,150,adaptive,11-20,same_policy,0.06768951458442792
30,150,adaptive,21-30,feature_ml,0.00974574681492861
30,150,adaptive,21-30,gp,0.2347412883626948
30,150,adaptive,21-30,linear20,0.0738654563089904
30,150,adaptive,21-30,linear30,0.4150877152565263
30,150,adaptive,21-30,linear50,0.26378059800814546
30,150,adaptive,21-30,same_policy,0.0027791952487144357
30,150,adaptive,31-40,feature_ml,0.08817594698722504
30,150,adaptive,31-40,gp,0.3038629565732834
30,150,adaptive,31-40,linear20,0.17077800859385472
30,150,adaptive,31-40,linear30,0.21197617632693286
30,150,adaptive,31-40,linear50,0.216822809208489
30,150,adaptive,31-40,same_policy,0.00838410231021499
30,150,adaptive,41-50,feature_ml,0.05479514624462245
30,150,adaptive,41-50,gp,0.27046817601233136
30,150,adaptive,41-50,linear20,0.05266830760837099
30,150,adaptive,41-50,linear30,0.40884083895299034
30,150,adaptive,41-50,linear50,0.18565810654060322
30,150,adaptive,41-50,same_policy,0.02756942464108162
30,150,global,all,feature_ml,0.12188635382927582
30,150,global,all,gp,0.2756416114163063
30,150,global,all,linear20,0.0
30,150,global,all,linear30,0.3423377841422386
30,150,global,all,linear50,0.26013425061217943
30,150,global,all,same_policy,8.932819859060239e-20
30,150,horizon,1-10,feature_ml,0.16666666666666669
30,150,horizon,1-10,gp,0.16666666666666669
30,150,horizon,1-10,linear20,0.16666666666666669
30,150,horizon,1-10,linear30,0.16666666666666669
30,150,horizon,1-10,linear50,0.16666666666666669
30,150,horizon,1-10,same_policy,0.16666666666666669
30,150,horizon,11-20,feature_ml,4.157358617938851e-17
30,150,horizon,11-20,gp,0.2624796250285526
30,150,horizon,11-20,linear20,6.114900252818245e-17
30,150,horizon,11-20,linear30,0.31308777165647655
30,150,horizon,11-20,linear50,0.307114361544815
30,150,horizon,11-20,same_policy,0.11731824177015585
30,150,horizon,21-30,feature_ml,1.6947067179000593e-16
30,150,horizon,21-30,gp,0.245518594928245
30,150,horizon,21-30,linear20,2.1857515797307764e-16
30,150,horizon,21-30,linear30,0.4870411217766086
30,150,horizon,21-30,linear50,0.267440283295146
30,150,horizon,21-30,same_policy,0.0
30,150,horizon,31-40,feature_ml,0.153394725853917
30,150,horizon,31-40,gp,0.195258414742301
30,150,horizon,31-40,linear20,0.2252208210804176
30,150,horizon,31-40,linear30,0.21935027463105747
30,150,horizon,31-40,linear50,0.19618329215251426
30,150,horizon,31-40,same_policy,0.010592471539792814
30,150,horizon,41-50,feature_ml,0.06245636659638449
30,150,horizon,41-50,gp,0.19198601880601157
30,150,horizon,41-50,linear20,3.5591631479840373e-17
30,150,horizon,41-50,linear30,0.5563352239627833
30,150,horizon,41-50,linear50,0.15373007536531313
30,150,horizon,41-50,same_policy,0.03549231526950742
31,150,adaptive,1-10,feature_ml,0.1688614125027758
31,150,adaptive,1-10,gp,0.2177443228211118
31,150,adaptive,1-10,linear20,0.12186386070748391
31,150,adaptive,1-10,linear30,0.1372014153029688
31,150,adaptive,1-10,linear50,0.19529961319046268
31,150,adaptive,1-10,same_policy,0.15902937547519708
31,150,adaptive,11-20,feature_ml,0.18314899235585758
31,150,adaptive,11-20,gp,0.17764385373572045
31,150,adaptive,11-20,linear20,0.12984661154709462
31,150,adaptive,11-20,linear30,0.14771332167075107
31,150,adaptive,11-20,linear50,0.17532813453668816
31,150,adaptive,11-20,same_policy,0.1863190861538882
31,150,adaptive,21-30,feature_ml,0.13822822929187045
31,150,adaptive,21-30,gp,0.1802245101792022
31,150,adaptive,21-30,linear20,0.0390080426258555
31,150,adaptive,21-30,linear30,0.340706654937796
31,150,adaptive,21-30,linear50,0.1829352098299692
31,150,adaptive,21-30,same_policy,0.11889735313530674
31,150,adaptive,31-40,feature_ml,0.3226084695750401
31,150,adaptive,31-40,gp,0.21801013198542366
31,150,adaptive,31-40,linear20,0.06573098574817551
31,150,adaptive,31-40,linear30,0.0958887542687241
31,150,adaptive,31-40,linear50,0.1879498645267982
31,150,adaptive,31-40,same_policy,0.10981179389583852
31,150,adaptive,41-50,feature_ml,0.23592296587447525
31,150,adaptive,41-50,gp,0.16153141474235166
31,150,adaptive,41-50,linear20,0.03556176833940822
31,150,adaptive,41-50,linear30,0.3006944910391186
31,150,adaptive,41-50,linear50,0.14081705364557368
31,150,adaptive,41-50,same_policy,0.12547230635907253
31,150,global,all,feature_ml,0.2304402000725719
31,150,global,all,gp,0.24419620193092878
31,150,global,all,linear20,4.163336342344337e-17
31,150,global,all,linear30,0.29704444328994634
31,150,global,all,linear50,0.22831915470655298
31,150,global,all,same_policy,2.7602945357952527e-17
31,150,horizon,1-10,feature_ml,0.16666666666666669
31,150,horizon,1-10,gp,0.16666666666666669
31,150,horizon,1-10,linear20,0.16666666666666669
31,150,horizon,1-10,linear30,0.16666666666666669
31,150,horizon,1-10,linear50,0.16666666666666669
31,150,horizon,1-10,same_policy,0.16666666666666669
31,150,horizon,11-20,feature_ml,0.16666666666666669
31,150,horizon,11-20,gp,0.16666666666666669
31,150,horizon,11-20,linear20,0.16666666666666669
31,150,horizon,11-20,linear30,0.16666666666666669
31,150,horizon,11-20,linear50,0.16666666666666669
31,150,horizon,11-20,same_policy,0.16666666666666669
31,150,horizon,21-30,feature_ml,3.2959746043559335e-17
31,150,horizon,21-30,gp,0.22989102255624835
31,150,horizon,21-30,linear20,2.4484194084137042e-17
31,150,horizon,21-30,linear30,0.5178188829162279
31,150,horizon,21-30,linear50,0.25229009452752377
31,150,horizon,21-30,same_policy,5.9985470432591925e-18
31,150,horizon,31-40,feature_ml,0.4324942756322274
31,150,horizon,31-40,gp,0.2288217176765489
31,150,horizon,31-40,linear20,0.0753895262714383
31,150,horizon,31-40,linear30,0.08386043449620478
31,150,horizon,31-40,linear50,0.1794340459235805
31,150,horizon,31-40,same_policy,0.0
31,150,horizon,41-50,feature_ml,0.2753833106806691
31,150,horizon,41-50,gp,0.1386510133338714
31,150,horizon,41-50,linear20,0.0
31,150,horizon,41-50,linear30,0.4951173896742575
31,150,horizon,41-50,linear50,0.09084828631120193
31,150,horizon,41-50,same_policy,0.0
32,150,adaptive,1-10,feature_ml,0.17867264598584215
32,150,adaptive,1-10,gp,0.20742224184242686
32,150,adaptive,1-10,linear20,0.11472577723434696
32,150,adaptive,1-10,linear30,0.140138297198162
32,150,adaptive,1-10,linear50,0.17653744955248063
32,150,adaptive,1-10,same_policy,0.18250358818674148
32,150,adaptive,11-20,feature_ml,0.17432887536235092
32,150,adaptive,11-20,gp,0.1972009735472442
32,150,adaptive,11-20,linear20,0.1125836988969752
32,150,adaptive,11-20,linear30,0.146925666553855
32,150,adaptive,11-20,linear50,0.21769034606488802
32,150,adaptive,11-20,same_policy,0.15127043957468653
32,150,adaptive,21-30,feature_ml,0.09011385655552054
32,150,adaptive,21-30,gp,0.20883698676552725
32,150,adaptive,21-30,linear20,0.039399628193305856
32,150,adaptive,21-30,linear30,0.3333994347791675
32,150,adaptive,21-30,linear50,0.23380063767343193
32,150,adaptive,21-30,same_policy,0.0944494560330469
32,150,adaptive,31-40,feature_ml,0.3202856328232808
32,150,adaptive,31-40,gp,0.21551862655445736
32,150,adaptive,31-40,linear20,0.06884302193330694
32,150,adaptive,31-40,linear30,0.10201942687456705
32,150,adaptive,31-40,linear50,0.21075731921815072
32,150,adaptive,31-40,same_policy,0.08257597259623722
32,150,adaptive,41-50,feature_ml,0.2114132739440243
32,150,adaptive,41-50,gp,0.1884377908979848
32,150,adaptive,41-50,linear20,0.022311052149500486
32,150,adaptive,41-50,linear30,0.3107374712595889
32,150,adaptive,41-50,linear50,0.19136325888065048
32,150,adaptive,41-50,same_policy,0.07573715286825096
32,150,global,all,feature_ml,0.23049609854451525
32,150,global,all,gp,0.24081676775614158
32,150,global,all,linear20,0.0
32,150,global,all,linear30,0.30329732029331463
32,150,global,all,linear50,0.2253898134060284
32,150,global,all,same_policy,1.3741196443101212e-17
32,150,horizon,1-10,feature_ml,0.16666666666666669
32,150,horizon,1-10,gp,0.16666666666666669
32,150,horizon,1-10,linear20,0.16666666666666669
32,150,horizon,1-10,linear30,0.16666666666666669
32,150,horizon,1-10,linear50,0.16666666666666669
32,150,horizon,1-10,same_policy,0.16666666666666669
32,150,horizon,11-20,feature_ml,0.16666666666666669
32,150,horizon,11-20,gp,0.16666666666666669
32,150,horizon,11-20,linear20,0.16666666666666669
32,150,horizon,11-20,linear30,0.16666666666666669
32,150,horizon,11-20,linear50,0.16666666666666669
32,150,horizon,11-20,same_policy,0.16666666666666669
32,150,horizon,21-30,feature_ml,0.0
32,150,horizon,21-30,gp,0.22464058586893698
32,150,horizon,21-30,linear20,0.0
32,150,horizon,21-30,linear30,0.5261442342409769
32,150,horizon,21-30,linear50,0.24921517989008607
32,150,horizon,21-30,same_policy,0.0
32,150,horizon,31-40,feature_ml,0.4358830542692611
32,150,horizon,31-40,gp,0.22050380387326976
32,150,horizon,31-40,linear20,0.08071862764139534
32,150,horizon,31-40,linear30,0.09032592922222807
32,150,horizon,31-40,linear50,0.17256858499384578
32,150,horizon,31-40,same_policy,4.154632785289282e-18
32,150,horizon,41-50,feature_ml,0.2684210455117628
32,150,horizon,41-50,gp,0.1333747953012853
32,150,horizon,41-50,linear20,1.8079634180019362e-16
32,150,horizon,41-50,linear30,0.5118708639527552
32,150,horizon,41-50,linear50,0.08633329523419636
32,150,horizon,41-50,same_policy,3.392012700936629e-17
33,150,adaptive,1-10,feature_ml,0.17927113422944543
33,150,adaptive,1-10,gp,0.1932097763978145
33,150,adaptive,1-10,linear20,0.1317373601947728
33,150,adaptive,1-10,linear30,0.14576395998455466
33,150,adaptive,1-10,linear50,0.17572731167512673
33,150,adaptive,1-10,same_policy,0.1742904575182859
33,150,adaptive,11-20,feature_ml,0.18721474491467052
33,150,adaptive,11-20,gp,0.1521626122058305
33,150,adaptive,11-20,linear20,0.13235539898515553
33,150,adaptive,11-20,linear30,0.1950836239061419
33,150,adaptive,11-20,linear50,0.1531279685994062
33,150,adaptive,11-20,same_policy,0.18005565138879523
33,150,adaptive,21-30,feature_ml,0.13844435498022076
33,150,adaptive,21-30,gp,0.1755580993572365
33,150,adaptive,21-30,linear20,0.03891101759939811
33,150,adaptive,21-30,linear30,0.3608615764467522
33,150,adaptive,21-30,linear50,0.1794445043023809
33,150,adaptive,21-30,same_policy,0.10678044731401161
33,150,adaptive,31-40,feature_ml,0.31579949823901154
33,150,adaptive,31-40,gp,0.1826683863348924
33,150,adaptive,31-40,linear20,0.076760430589499
33,150,adaptive,31-40,linear30,0.1679821701132592
33,150,adaptive,31-40,linear50,0.1528017400029955
33,150,adaptive,31-40,same_policy,0.10398777472034233
33,150,adaptive,41-50,feature_ml,0.25333035166731016
33,150,adaptive,41-50,gp,0.12063937536466474
33,150,adaptive,41-50,linear20,0.034598341503542664
33,150,adaptive,41-50,linear30,0.3625632884479528
33,150,adaptive,41-50,linear50,0.09477481957083042
33,150,adaptive,41-50,same_policy,0.1340938234456992
33,150,global,all,feature_ml,0.23713229760281887
33,150,global,all,gp,0.24133147523731485
33,150,global,all,linear20,1.387778780781446e-17
33,150,global,all,linear30,0.2962817793018124
33,150,global,all,linear50,0.22525444785805396
33,150,global,all,same_policy,9.307918822779011e-19
33,150,horizon,1-10,feature_ml,0.16666666666666669
33,150,horizon,1-10,gp,0.16666666666666669
33,150,horizon,1-10,linear20,0.16666666666666669
33,150,horizon,1-10,linear30,0.16666666666666669
33,150,horizon,1-10,linear50,0.16666666666666669
33,150,horizon,1-10,same_policy,0.16666666666666669
33,150,horizon,11-20,feature_ml,0.16666666666666669
33,150,horizon,11-20,gp,0.16666666666666669
33,150,horizon,11-20,linear20,0.16666666666666669
33,150,horizon,11-20,linear30,0.16666666666666669
33,150,horizon,11-20,linear50,0.16666666666666669
33,150,horizon,11-20,same_policy,0.16666666666666669
33,150,horizon,21-30,feature_ml,0.079451525479232
33,150,horizon,21-30,gp,0.22678306328879327
33,150,horizon,21-30,linear20,0.0
33,150,horizon,21-30,linear30,0.4484641972358444
33,150,horizon,21-30,linear50,0.2453012139961304
33,150,horizon,21-30,same_policy,0.0
33,150,horizon,31-40,feature_ml,0.42656283534051215
33,150,horizon,31-40,gp,0.22943745253373488
33,150,horizon,31-40,linear20,0.08253981637568358
33,150,horizon,31-40,linear30,0.08178494096276367
33,150,horizon,31-40,linear50,0.17967495478730575
33,150,horizon,31-40,same_policy,4.313433705710317e-19
33,150,horizon,41-50,feature_ml,0.275717106002384
33,150,horizon,41-50,gp,0.13368547306579964
33,150,horizon,41-50,linear20,3.5520548130550896e-17
33,150,horizon,41-50,linear30,0.5032757780178736
33,150,horizon,41-50,linear50,0.08732164291394263
33,150,horizon,41-50,same_policy,4.620786214714019e-18
34,150,adaptive,1-10,feature_ml,0.2004911426231464
34,150,adaptive,1-10,gp,0.19580438881082762
34,150,adaptive,1-10,linear20,0.12490751332935945
34,150,adaptive,1-10,linear30,0.12286757892702846
34,150,adaptive,1-10,linear50,0.17153343419289524
34,150,adaptive,1-10,same_policy,0.18439594211674287
34,150,adaptive,11-20,feature_ml,0.2109759211984246
34,150,adaptive,11-20,gp,0.15425546590990133
34,150,adaptive,11-20,linear20,0.12889137058197306
34,150,adaptive,11-20,linear30,0.15792237839298667
34,150,adaptive,11-20,linear50,0.16562498549337992
34,150,adaptive,11-20,same_policy,0.18232987842333448
34,150,adaptive,21-30,feature_ml,0.12203434654236792
34,150,adaptive,21-30,gp,0.19077212606676258
34,150,adaptive,21-30,linear20,0.051953071380221885
34,150,adaptive,21-30,linear30,0.3590276886856174
34,150,adaptive,21-30,linear50,0.2195921273584389
34,150,adaptive,21-30,same_policy,0.05662063996659125
34,150,adaptive,31-40,feature_ml,0.4102683607616396
34,150,adaptive,31-40,gp,0.17645752210281845
34,150,adaptive,31-40,linear20,0.0922037747780703
34,150,adaptive,31-40,linear30,0.10506567548964145
34,150,adaptive,31-40,linear50,0.16990555726482062
34,150,adaptive,31-40,same_policy,0.0460991096030097
34,150,adaptive,41-50,feature_ml,0.2871745266095552
34,150,adaptive,41-50,gp,0.1265847352753555
34,150,adaptive,41-50,linear20,0.06360418807458261
34,150,adaptive,41-50,linear30,0.3376230509428334
34,150,adaptive,41-50,linear50,0.11508253057605378
34,150,adaptive,41-50,same_policy,0.06993096852161952
34,150,global,all,feature_ml,0.23043160573581126
34,150,global,all,gp,0.242268053848404
34,150,global,all,linear20,0.0
34,150,global,all,linear30,0.3008630227129736
34,150,global,all,linear50,0.2264373177028112
34,150,global,all,same_policy,2.1847298294148794e-17
34,150,horizon,1-10,feature_ml,0.16666666666666669
34,150,horizon,1-10,gp,0.16666666666666669
34,150,horizon,1-10,linear20,0.16666666666666669
34,150,horizon,1-10,linear30,0.16666666666666669
34,150,horizon,1-10,linear50,0.16666666666666669
34,150,horizon,1-10,same_policy,0.16666666666666669
34,150,horizon,11-20,feature_ml,0.16666666666666669
34,150,horizon,11-20,gp,0.16666666666666669
34,150,horizon,11-20,linear20,0.16666666666666669
34,150,horizon,11-20,linear30,0.16666666666666669
34,150,horizon,11-20,linear50,0.16666666666666669
34,150,horizon,11-20,same_policy,0.16666666666666669
34,150,horizon,21-30,feature_ml,0.0
34,150,horizon,21-30,gp,0.2297106836712629
34,150,horizon,21-30,linear20,0.0
34,150,horizon,21-30,linear30,0.5177662689446494
34,150,horizon,21-30,linear50,0.2525230473840876
34,150,horizon,21-30,same_policy,2.5513173569094922e-17
34,150,horizon,31-40,feature_ml,0.42762448085018545
34,150,horizon,31-40,gp,0.22439934623926433
34,150,horizon,31-40,linear20,0.07879357514555067
34,150,horizon,31-40,linear30,0.09243607547779947
34,150,horizon,31-40,linear50,0.1767465222872001
34,150,horizon,31-40,same_policy,0.0
34,150,horizon,41-50,feature_ml,0.26715514245103855
34,150,horizon,41-50,gp,0.13562024593085226
34,150,horizon,41-50,linear20,0.0
34,150,horizon,41-50,linear30,0.5085804220938045
34,150,horizon,41-50,linear50,0.0886441895243047
34,150,horizon,41-50,same_policy,1.042566798162773e-18
35,150,adaptive,1-10,feature_ml,0.15004247698907858
35,150,adaptive,1-10,gp,0.3164712278583695
35,150,adaptive,1-10,linear20,0.11142835508275509
35,150,adaptive,1-10,linear30,0.12310701685467795
35,150,adaptive,1-10,linear50,0.19192052749095553
35,150,adaptive,1-10,same_policy,0.10703039572416337
35,150,adaptive,11-20,feature_ml,0.4668493414834043
35,150,adaptive,11-20,gp,0.14717413096053888
35,150,adaptive,11-20,linear20,0.09153891969708504
35,150,adaptive,11-20,linear30,0.10028581903319504
35,150,adaptive,11-20,linear50,0.10957556017878244
35,150,adaptive,11-20,same_policy,0.08457622864699443
35,150,adaptive,21-30,feature_ml,0.08831105720364571
